0.000002 1.898955 -0.000001
2.277584 0.550211 -0.012147
-2.277582 0.550215 0.012158
-2.216276 -2.118470 0.004595
-4.709381 1.669245 0.107409
-4.350890 -3.579259 0.021436
-0.000002 -3.352910 0.000013
2.216273 -2.118473 -0.004573
4.709384 1.669237 -0.107412
6.845642 0.263599 -0.127449
6.745445 -2.433677 -0.065704
4.350885 -3.579266 -0.021410
-6.845642 0.263611 0.127459
-6.745448 -2.433666 0.065745
-8.869009 -3.813925 0.070464
8.869005 -3.813939 -0.070398
11.333448 -2.606345 -0.136552
8.733525 -6.551803 -0.035209
-8.733538 -6.551785 0.034924
-4.120985 -5.592374 0.012404
-4.851179 3.693620 0.181775
-8.636684 1.208164 0.210014
0.000004 4.695156 -0.000017
4.851185 3.693610 -0.181816
4.120976 -5.592380 -0.012364
8.636685 1.208147 -0.210064
-0.919357 6.019630 -2.075295
-0.900054 8.632880 -2.078217
0.000011 9.942293 -0.000051
0.900073 8.632905 2.078131
0.919369 6.019655 2.075244
1.616028 5.007804 3.697768
-1.616018 5.007759 -3.697805
-1.590029 9.643681 -3.702808
0.000014 11.976564 -0.000065
1.590051 9.643726 3.702709
11.584972 -1.500025 -1.845362
12.778423 -4.043313 -0.101815
11.616715 -1.390221 1.490019
7.759296 -7.273514 -1.691317
7.767878 -7.228170 1.644374
10.621194 -7.320251 -0.028941
-10.621210 -7.320226 0.028553
-7.759318 -7.273713 1.690942
-7.767887 -7.227938 -1.644743
-11.333450 -2.606325 0.136652
-11.584768 -1.499682 1.845278
-12.778424 -4.043306 0.102400
-11.616918 -1.390509 -1.490120
