0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.010005 -0.004656 -0.011844 -0.006389 -0.049390 0.032336   -0.015550 -0.008686 0.002280 0.000349 0.000047 -0.002014    0.009408 0.031553 0.000376 0.004351 0.009083 -0.011836       0.015266 -0.097547 -0.005505 -0.011959 -0.027026 0.006984   0.090288 -0.011780 -0.017226 -0.034378 -0.077647 0.004992    -0.149444 -0.056092 0.035169 0.022867 -0.177946 -0.187832    0.024453 -0.129687 -0.000088 0.031436 -0.054071 -0.060875   -0.006123 0.001776 0.002147 -0.016615 -0.003477 -0.003396    -0.013620 -0.005792 -0.004202 -0.000273 -0.060734 0.039547   -0.173613 -0.008672 0.104174 0.049417 0.072485 -0.013680     -0.000189 -0.054939 0.008189 -0.001018 -0.000706 0.007499    -0.014652 0.001900 -0.000257 -0.002597 0.000096 0.043963     0.011549 -0.026151 0.017033 0.066592 0.017927 -0.016678     0.005761 0.001239 0.011144 -0.018093 0.021350 -0.030950      0.000050 0.000920 -0.016724 0.041958 -0.065719 -0.007752     0.006328 0.026043 -0.024541 0.034593 0.001530 0.003506       0.043526 0.027564 -0.001546 -0.000016 0.039427 -0.040740     -0.047269 0.059386 -0.020754 0.009516 -0.019190 0.010179     -0.017520 -0.185404 0.177048 0.000427 0.000796 0.000789     -0.000968 -0.000000 -0.000049 0.000050 -0.000441 -0.001515   0.000178 0.000966 -0.000437 -0.001307 -0.027201 0.000664    0.002302 -0.069334 0.012458 0.013350 -0.003833 0.000149
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.012258 -0.004648 -0.005213 -0.006687 -0.034238 0.029154   -0.015033 -0.018627 0.001605 -0.000787 0.006994 -0.001044   -0.025682 -0.076943 -0.011078 0.079781 0.060409 -0.004102    -0.051203 0.037364 -0.016986 -0.020396 -0.039545 0.008293   0.011735 -0.066347 -0.012702 -0.038324 -0.080131 -0.087037   0.128586 -0.051501 -0.093543 0.044117 0.041577 0.039344      0.071281 -0.055418 -0.001432 0.027025 -0.061607 -0.125830   -0.002188 0.004076 0.040517 -0.014975 0.002129 0.003398      0.008998 0.017728 0.002135 -0.001471 0.053498 -0.021441      0.127389 0.041820 -0.051318 -0.024860 -0.102544 0.018361     0.000547 0.104198 -0.000565 -0.000699 0.003482 -0.008267     0.034856 -0.004326 0.000609 -0.001045 -0.001138 0.017791     0.000665 -0.013445 -0.031167 0.029661 0.026903 0.014806     -0.006149 0.038786 0.018262 0.033485 -0.038694 -0.024876     -0.065965 -0.020698 0.022702 0.129284 -0.101385 -0.000089    -0.012567 0.013912 -0.009885 0.053379 0.002312 0.004892      0.002878 0.015042 -0.000419 -0.001709 0.033218 -0.061267     -0.021572 0.001238 0.110807 -0.100668 0.001082 0.031621      0.030782 -0.152053 0.144896 0.000105 -0.000017 -0.001180    0.000993 -0.000004 0.000007 -0.000018 0.000252 0.000783      -0.000098 -0.000589 0.000305 0.001040 0.018488 -0.000386    -0.001409 0.035277 -0.006383 -0.006913 0.002029 -0.000049
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.106286 0.022302 0.074487 0.062789 -0.029023 -0.168483     -0.089574 -0.022941 -0.014381 0.050805 -0.109145 0.015386   -0.028668 0.013838 0.021235 -0.007536 0.064132 0.096346      -0.030378 -0.004729 0.157464 0.070397 -0.091602 -0.161481   0.015210 -0.014491 0.102895 -0.131483 0.043159 0.021184      -0.002822 0.011078 -0.001046 0.010662 0.003851 -0.004726     -0.002946 -0.008798 -0.018227 0.048907 0.045608 -0.011122   0.084433 -0.005972 0.047285 0.014415 -0.080001 -0.008705     0.112455 -0.097728 0.047082 0.039415 0.006193 -0.002393      -0.006561 0.007641 0.001858 0.008298 0.010082 -0.004154      -0.090693 0.008786 0.000222 -0.000220 0.000381 0.000104      -0.001554 -0.002298 0.000399 0.000321 -0.000211 0.000953     -0.000081 -0.000250 0.000637 0.001331 0.000516 -0.000514    -0.000116 0.000183 0.000479 -0.000794 0.000630 -0.001437     -0.000316 0.000076 -0.000670 0.001282 -0.002185 -0.000283    0.000243 0.000633 -0.000709 0.001080 -0.000157 0.000105      0.001287 0.000923 0.001541 -0.000038 0.001255 -0.001207      -0.001346 0.001672 -0.000267 0.000016 -0.000775 0.000440     -0.000226 -0.005699 0.005543 0.000020 0.000037 0.000030     -0.000039 -0.000008 0.000132 -0.000005 0.000065 -0.000061    0.000007 0.000040 -0.000018 -0.000072 -0.001178 0.000033    0.000088 -0.002737 0.000489 0.000524 -0.000149 0.000005
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.005445 -0.000949 -0.006997 -0.000997 -0.034312 0.013580   -0.012380 0.029384 0.000978 -0.001992 0.001958 -0.000662    0.008973 0.031447 -0.001154 0.016379 0.012205 -0.016709      -0.007913 -0.131483 0.012024 0.014078 0.013890 -0.007939    -0.032376 -0.005933 -0.012634 -0.016912 -0.044607 -0.050798  -0.106499 0.103649 0.012048 -0.052236 0.049712 -0.105571     -0.021105 0.002145 -0.001068 0.005517 -0.003772 -0.034379   -0.000973 0.000549 0.047919 -0.045612 0.009956 0.019629      0.036749 0.053452 0.002601 -0.002120 0.062334 0.001678       0.002482 0.105496 -0.079713 -0.020652 0.041211 -0.004201     0.001838 -0.005246 0.001161 0.001500 -0.001972 0.006508      -0.046572 0.005247 -0.000709 0.005517 0.000324 -0.069528     0.060291 -0.060484 0.047989 -0.017252 -0.032440 0.036179    -0.022391 0.080452 0.025598 0.000455 -0.065403 -0.093139     -0.091435 -0.003516 -0.011044 0.017542 -0.130739 0.012400    0.004268 0.036193 -0.033070 0.007187 0.000177 0.001136       -0.016196 -0.019542 -0.002228 -0.002007 0.061046 0.030384    0.016168 -0.027547 0.122576 0.040954 0.057084 -0.243014      0.085104 0.137156 -0.114177 -0.000747 -0.001419 0.001784    -0.001701 -0.000004 0.000081 0.000004 -0.000072 0.000408     -0.000050 -0.000404 0.000135 0.000031 0.000146 -0.000077    -0.000031 0.000699 0.001571 0.002236 -0.000413 -0.000008
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.011980 -0.004639 -0.004779 -0.005861 -0.035128 0.028396   -0.016124 -0.021722 0.000755 -0.000567 0.005716 -0.000809   -0.025135 -0.074793 -0.010062 0.080920 0.064742 -0.004975    -0.055564 0.031010 -0.017998 -0.025940 -0.054793 0.011559   0.014164 -0.030922 -0.010970 -0.026064 -0.059068 -0.072284   0.098149 -0.022092 -0.073248 0.034177 0.063532 0.057406      0.032035 0.024597 -0.004161 -0.001364 0.007829 0.003506     0.003457 0.001182 -0.024325 0.021051 -0.002972 0.002901      0.005841 0.015415 0.001553 -0.000475 0.025782 -0.000738      0.011407 0.071710 -0.029394 -0.002108 0.068153 -0.009516     -0.000748 -0.049028 -0.003497 -0.000724 0.001848 -0.001907   -0.005243 0.000876 -0.000106 0.001773 -0.001344 0.034101     0.052826 -0.037574 0.133052 -0.002841 -0.052792 -0.048788   0.036084 -0.080528 0.004795 0.003313 0.055508 0.010815       0.148083 -0.149180 0.081350 -0.058167 -0.025688 0.001649     0.010581 -0.000945 -0.006741 -0.009874 -0.000572 -0.000639   0.042264 0.006479 -0.001074 0.001443 0.007681 0.009729       -0.051046 0.062623 -0.144133 0.171346 -0.013378 -0.087457    -0.039490 0.045383 -0.054455 -0.000253 -0.000259 0.001365   -0.001162 0.000004 0.000011 0.000001 -0.000087 -0.000594     0.000077 -0.000239 0.000096 -0.000018 -0.000527 0.000021    0.000031 -0.003083 -0.000474 -0.000818 0.000012 -0.000002
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.002132 -0.001969 0.016822 0.013616 -0.030100 -0.080071    -0.001153 -0.021808 0.059960 0.056466 -0.059907 -0.035399   -0.018080 0.021213 -0.052174 0.057571 -0.047895 0.029342     -0.006898 -0.004452 -0.024300 0.016174 -0.019863 -0.031331  0.006209 -0.007345 0.079396 -0.104276 0.036790 0.016638      0.001112 0.015100 -0.001923 0.014361 0.009913 0.001564       -0.012840 -0.079913 0.225233 -0.218199 -0.114766 0.016932   -0.143763 0.006153 -0.057108 -0.013954 0.089084 0.001958     -0.085769 0.074247 -0.097449 -0.100819 -0.006724 0.001625    0.008998 0.001992 -0.004187 -0.003125 -0.002542 0.000616     -0.001702 0.003261 -0.000056 -0.000007 0.000125 -0.000502    0.001372 -0.000392 0.000078 -0.006181 0.004113 0.000158      0.001035 -0.001092 0.002706 0.000120 -0.000777 -0.000356    -0.000038 0.000485 0.001143 0.000188 -0.000324 -0.002013     0.000299 -0.002101 0.000891 -0.000865 -0.002167 0.000250     0.000249 0.000333 -0.000691 -0.000218 -0.000168 -0.000002    0.000306 -0.000316 -0.001258 0.000018 0.000901 0.000729      -0.000477 0.000442 -0.000197 0.003022 0.000547 -0.004671     0.000948 0.003622 -0.003023 -0.000014 -0.000030 0.000044    -0.000048 0.000016 -0.000234 -0.000029 0.000276 0.000005     -0.000000 -0.000039 0.000019 0.000003 -0.000049 0.000000    0.000003 -0.000007 0.000005 0.000006 -0.000001 -0.000002
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.002392 -0.000404 -0.004517 0.002764 -0.025299 -0.000533   -0.008423 0.074665 0.001304 -0.005209 0.006769 -0.001152    -0.004367 -0.009850 -0.007831 0.044822 0.032258 -0.020973    -0.022669 -0.136324 0.007626 0.015630 0.009770 -0.010863    -0.082691 -0.050543 -0.008957 -0.031220 -0.065750 -0.078812  0.018568 0.044406 -0.050905 -0.026073 0.112086 -0.086026     0.004352 0.035946 0.003413 -0.007142 0.009650 0.050888      0.001857 -0.000929 -0.014647 0.011955 -0.001592 0.005785     0.010555 0.021272 0.000255 -0.001839 0.031301 0.000476       0.005317 0.091436 -0.081709 -0.021262 0.082859 -0.010175     0.001155 -0.039754 -0.005123 0.027090 -0.051820 -0.005382    0.020698 -0.001883 0.000239 -0.002163 0.000863 -0.005749     0.000560 -0.018385 -0.008931 0.016963 -0.021063 0.032372    -0.013249 0.124004 0.119074 0.056048 0.072627 0.115468       0.039310 0.077813 -0.035337 0.012244 0.117066 -0.020762      0.006299 -0.010667 0.005171 -0.013515 -0.000932 -0.001433    -0.007607 0.005102 0.000246 0.000288 -0.016501 -0.005610     0.000078 0.042946 -0.074405 -0.075457 -0.031294 0.180459     -0.028886 -0.018521 0.013618 0.000279 0.000392 -0.001960    0.001845 -0.000000 -0.000034 0.000003 0.000024 0.000486      -0.000059 -0.000028 0.000059 -0.000023 -0.000241 0.000050   0.000042 -0.000261 -0.000088 -0.000169 0.000069 0.000007
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.019667 -0.007717 -0.008066 -0.011199 -0.051353 0.049856   -0.022676 -0.092425 -0.002391 0.002301 -0.003417 -0.002213  -0.005362 -0.011219 -0.000527 0.047653 0.046220 -0.008696    -0.048412 -0.004466 -0.014741 -0.023831 -0.069340 0.010711  0.037742 0.079101 -0.002849 0.006202 0.004250 -0.021196      -0.094297 0.095514 0.003139 -0.036220 0.067476 -0.058768     -0.014832 0.031992 0.002855 -0.008357 0.011418 0.033173     0.000874 -0.000643 -0.006991 0.005279 -0.000624 0.002850     0.005020 0.011020 -0.000128 -0.001237 0.016595 0.000461      0.003538 0.056025 -0.046955 -0.011526 0.060467 -0.007695     0.000611 -0.033581 -0.005525 -0.044052 0.085562 -0.005800    0.026233 -0.003628 0.000530 -0.002290 -0.000362 0.040172     0.007076 -0.012161 0.060267 0.021269 -0.046960 -0.066460    0.057541 -0.127331 -0.106773 -0.020974 -0.054045 -0.002447   -0.113559 0.137779 -0.072870 0.004750 0.066359 0.011159      -0.017738 -0.002452 0.003426 -0.005529 0.000902 -0.000625    -0.002902 0.010357 0.000191 0.000667 -0.018313 0.018146      0.044210 -0.026335 0.032966 -0.088517 -0.002723 0.092252     0.004084 0.000855 0.004549 0.000883 0.001730 -0.000852      0.000780 -0.000001 -0.000007 -0.000001 0.000043 -0.000834    0.000096 -0.000099 0.000075 -0.000006 0.000086 0.000022     0.000005 0.000681 0.000229 0.000341 -0.000015 0.000004
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  0.066451 0.073526 -0.009450 -0.017543 0.001840 -0.007839     -0.008106 -0.013802 0.114046 0.092995 0.003056 0.018964     -0.005677 0.016065 -0.056249 0.083771 -0.088971 0.135901     -0.021995 -0.031515 0.046767 -0.169361 0.124914 0.161363    -0.009881 0.008041 -0.053971 0.058035 -0.020462 -0.013613    -0.001117 -0.006041 -0.000957 -0.013035 -0.006141 -0.000885  0.007780 0.032481 -0.068964 0.057002 0.020044 -0.005076     0.024281 -0.000293 0.008070 0.000128 -0.013746 0.000491      0.022040 -0.017343 0.027395 0.027883 0.004041 -0.000516      -0.001419 0.003865 -0.002289 0.000069 0.003314 -0.000576     -0.002509 -0.001373 -0.000168 -0.000322 0.000678 0.000097    -0.004504 0.000209 0.000023 0.080592 -0.054065 0.005294      -0.001001 -0.000594 -0.001069 0.002141 -0.001183 -0.000669  0.001049 0.000082 0.000110 0.000770 0.000632 0.002807        -0.001173 0.004195 -0.001992 0.000307 0.003407 -0.000106     -0.000256 -0.000123 -0.000050 -0.000352 -0.002672 -0.000039  -0.000324 -0.000562 -0.018992 0.000411 -0.001818 -0.000359   0.000850 -0.000013 -0.000742 -0.003033 -0.000663 0.004961    -0.000761 -0.001236 0.000924 0.000012 0.000025 0.000021     -0.000022 0.000049 -0.000865 -0.000104 0.001036 -0.000010    0.000001 -0.000018 0.000009 0.000002 0.000007 0.000000      0.000001 -0.000001 0.000003 0.000004 -0.000001 0.000000
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.009300 -0.002372 -0.001527 -0.006267 -0.015204 0.022063   -0.007482 -0.076622 -0.000243 0.000524 -0.006270 0.000942   -0.002356 -0.013790 0.003413 -0.032738 -0.029191 0.010054    -0.077211 0.122159 -0.003932 -0.001891 -0.035717 0.018274   -0.081055 -0.053510 0.009760 0.026937 0.074697 -0.068356     -0.017871 0.043033 -0.046746 0.094753 -0.071832 -0.061497    0.069817 -0.015040 -0.004549 -0.002576 0.007205 0.050614    -0.000776 -0.001616 0.013554 -0.011130 0.002167 -0.006526    -0.010016 -0.017047 0.000130 0.000635 -0.032610 0.009642     -0.074391 0.036745 -0.083034 -0.023043 -0.079574 0.006549    -0.006223 -0.043302 0.001445 0.055149 0.028006 0.004087      -0.016803 0.001959 -0.000922 -0.002061 -0.002221 -0.006827   0.007396 -0.018676 -0.019303 0.005449 0.020515 0.008659     -0.038452 -0.129142 0.114998 -0.066155 0.005296 0.142816     -0.025127 0.068729 0.035216 0.013637 -0.116527 0.020695      0.009458 0.010276 0.004666 0.013719 0.000972 0.001209        -0.008777 -0.002491 0.000506 0.000475 -0.015955 0.006744     -0.000940 -0.044949 -0.073120 0.065804 0.097447 0.053919     0.161356 -0.018914 -0.013590 0.000411 -0.000102 -0.001977   -0.001754 -0.000010 -0.000003 0.000012 0.000007 0.000059     0.000511 0.000012 -0.000065 0.000010 0.000041 -0.000255     -0.000053 -0.000033 -0.000240 0.000235 0.000070 -0.000013
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.003468 -0.003732 0.023987 -0.007649 0.070995 -0.007522    0.018260 -0.096208 0.001791 -0.008111 0.002963 0.000421     0.004779 0.015250 -0.000512 0.035613 0.047285 0.016530       0.070546 0.005425 -0.020639 -0.017055 -0.056097 0.024074    -0.028009 -0.078748 0.012706 0.004426 0.001130 0.019003      -0.095728 -0.095987 -0.004223 -0.049655 0.066754 0.044632    -0.045716 0.021768 -0.002524 -0.007550 -0.000362 -0.036110  0.002361 0.000918 -0.006742 0.004979 0.000311 0.001514       0.005511 0.010089 0.002256 -0.002354 0.018618 -0.006151      0.049040 -0.023255 0.052077 0.014029 0.062379 -0.004334      0.005312 0.039016 -0.002073 0.083304 0.043209 -0.006347      0.026756 -0.003387 -0.000025 -0.001627 -0.005791 -0.040026   0.008503 0.018976 -0.000556 0.063958 -0.043948 0.037883     -0.079376 -0.121971 0.098518 -0.021713 -0.034275 0.037430    -0.123123 -0.127487 -0.085025 -0.003886 0.073636 0.008916    0.017298 -0.004096 -0.003058 -0.006600 -0.000446 0.000211    0.006381 0.009411 -0.000929 0.001438 0.017607 0.015760       -0.044488 -0.028444 -0.025545 -0.089103 -0.041429 -0.049836  -0.083792 0.000058 0.004912 -0.001797 0.000779 0.000937     0.000809 0.000070 0.000006 -0.000119 -0.000016 0.000100      0.000812 0.000026 0.000110 -0.000005 -0.000028 -0.000126    0.000002 -0.000014 -0.000580 0.000432 0.000276 0.000008
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.039938 0.081625 -0.033936 0.006736 0.007729 0.007315      -0.005212 0.017622 -0.072384 0.133153 0.010776 -0.020168    -0.008337 0.000217 0.052727 0.085115 -0.095822 -0.127969     0.027494 0.018325 0.034539 -0.189444 0.021132 -0.180098     -0.016240 0.002739 -0.075728 -0.021587 0.023475 -0.003863    -0.007094 -0.012186 -0.003782 -0.014285 -0.006029 0.002034   0.006164 0.042519 0.068385 0.054270 0.017376 -0.006821      -0.024555 0.000432 -0.000202 0.004164 -0.013049 0.025223     -0.002880 -0.012188 -0.029076 0.024844 0.005914 0.001501     0.001617 0.001513 0.001368 0.000373 0.000596 -0.003316       0.000183 0.001156 -0.000138 0.006813 0.003504 -0.000524      0.005401 -0.000752 -0.000013 0.053993 0.080450 0.001665      0.002402 0.000907 -0.002478 0.005034 -0.002271 0.002721     -0.005909 -0.011590 0.009453 -0.003403 -0.001958 0.007170    -0.008692 -0.006054 -0.004498 0.000165 0.001360 0.001198     0.001425 0.000005 -0.000115 -0.000292 0.000012 0.002816      0.000520 0.001076 -0.000431 -0.018923 -0.000254 0.001649     -0.002824 -0.002797 -0.003740 -0.003814 0.000255 -0.001890   -0.000738 -0.001328 -0.000614 -0.000125 0.000055 0.000068   0.000061 -0.000865 -0.000050 0.001032 0.000105 0.000009      0.000070 -0.000005 -0.000008 -0.000001 -0.000001 -0.000011  -0.000001 -0.000002 -0.000047 0.000036 0.000026 0.000001
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.008491 -0.008883 -0.008147 0.000073 -0.024679 0.025528    -0.013427 -0.032258 -0.000902 0.003481 -0.005123 0.000826   0.012026 0.041047 0.010181 -0.007533 -0.013914 0.013876      -0.076623 0.206433 -0.013786 -0.029740 -0.089126 0.027098   -0.183685 -0.076925 0.011170 0.010689 0.039345 -0.038111     -0.123908 -0.045636 -0.069409 0.099975 -0.054753 -0.054947   0.089658 0.001017 -0.003437 -0.009190 0.030902 0.135463     -0.005852 -0.005975 0.064049 -0.060616 0.023058 0.026485     0.043538 0.059941 0.002011 -0.003487 0.077914 -0.021577      0.104249 -0.046799 0.083618 0.021945 0.046449 -0.003595      0.002655 0.014723 -0.000831 -0.109685 -0.056314 0.000243     -0.004159 0.001127 0.003416 0.000742 0.002116 0.017066       0.011697 0.033592 0.009440 0.007981 -0.016034 -0.005463     0.022457 0.074553 -0.058567 0.028464 -0.000291 -0.058843     0.001567 -0.043814 -0.025086 0.014127 0.082727 0.039644      0.052081 -0.017314 -0.038367 0.044698 0.002431 0.003843      -0.017144 0.000949 0.000614 0.001237 -0.007206 -0.015404     0.032924 0.009877 -0.005483 0.013355 0.006796 -0.003216      0.003014 -0.017913 -0.013124 -0.009044 0.004605 -0.019930   -0.019230 0.000334 0.000025 0.003983 0.000395 -0.004255      -0.035889 0.016280 0.033140 -0.000012 -0.000022 0.000175    0.000041 0.000023 -0.000012 -0.000028 -0.000008 0.000008
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.009802 -0.013089 0.020146 -0.003011 0.112125 0.006023     0.022620 -0.190191 -0.011853 0.014112 -0.000483 0.000769    -0.034528 -0.106007 -0.009913 -0.014255 -0.008312 -0.012291  0.055145 -0.136567 0.007411 0.013126 0.048195 -0.014112     0.135147 -0.071500 0.009054 0.053436 0.129656 -0.087314      0.050340 0.064704 -0.039312 0.077428 -0.058889 -0.074530     0.056106 -0.005633 -0.003736 -0.004591 0.012949 0.076556    -0.002479 -0.003401 0.035488 -0.033643 0.011694 0.014940     0.023821 0.033667 0.001063 -0.001995 0.045436 -0.011594      0.066342 -0.032054 0.065975 0.017976 0.058613 -0.005688      0.004748 0.034665 -0.000570 0.042531 0.022307 -0.003478      0.019925 -0.001323 0.006981 0.004436 0.005523 -0.001688      -0.044984 -0.062816 0.009420 -0.063602 0.042443 -0.023858   0.043064 0.059810 -0.048636 0.010491 0.013193 -0.034453      0.055475 0.041983 0.031662 0.005700 0.003344 0.016441        0.019609 -0.009857 -0.017555 0.032514 0.001820 0.005392      -0.033046 0.025247 -0.000542 0.003930 -0.018315 0.022063     -0.010622 0.010380 0.012771 0.010819 0.000836 0.003175       0.001154 -0.006957 -0.004444 -0.011795 0.006056 -0.029878   -0.028867 0.000744 0.000053 0.009753 0.000976 0.006311       0.053238 -0.022929 -0.046545 -0.000001 -0.000029 -0.001434  -0.000153 -0.000076 -0.000585 0.000746 0.001886 0.000006
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.010650 0.254892 0.102324 -0.133045 -0.142405 -0.143578    0.060278 -0.045868 0.033665 -0.071811 0.017314 -0.019922    0.037571 -0.033991 0.014337 -0.006092 0.007851 0.041730      -0.004113 -0.011106 -0.022172 0.013379 0.000795 0.001731    0.004814 -0.006333 -0.006028 0.001663 0.012565 -0.007424     0.000146 0.002612 -0.004976 0.007132 -0.006501 -0.006838     0.007365 0.003904 0.007094 0.005195 0.003496 0.008870       -0.002379 -0.000374 0.004254 -0.003942 0.000716 0.003811     0.002835 0.003024 -0.003169 0.002583 0.005995 -0.001261      0.007562 -0.003203 0.006836 0.001840 0.005110 0.000085       0.000346 0.002535 -0.000037 -0.000657 -0.000280 -0.000100    -0.003669 -0.016593 -0.100123 -0.053234 -0.079649 -0.003882  -0.004464 -0.003498 0.002682 -0.004741 0.002118 -0.001680   0.003322 0.006562 -0.005187 0.002045 0.000556 -0.005548      0.003967 0.001015 0.001314 0.000202 0.003380 0.002153        0.002967 -0.001369 -0.002654 0.007045 0.000115 -0.030586     -0.001927 0.003488 -0.000873 -0.039976 -0.002708 0.002097    -0.000424 0.001094 0.001015 0.000840 -0.000052 -0.000024     -0.000379 -0.000775 -0.000442 -0.002485 0.001269 -0.006078  -0.005887 -0.007731 -0.000518 -0.093204 -0.009423 0.000386   0.003269 -0.001441 -0.002930 0.000007 0.000000 0.000056     0.000008 0.000004 0.000023 -0.000035 -0.000103 -0.000005
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.012987 0.000307 0.010601 -0.016032 0.015745 0.028688      0.003413 -0.185951 -0.006587 0.009457 -0.014944 0.003434    -0.043804 -0.157525 -0.004613 -0.109006 -0.113023 -0.011411  -0.163755 0.048095 0.027896 0.048412 0.082297 -0.016775     -0.070884 0.141513 -0.010549 -0.054930 -0.130382 0.089092    -0.019249 -0.060090 0.020744 -0.041180 0.037106 0.019469     -0.027153 0.016633 0.001002 -0.004938 0.006278 -0.032263    0.000112 0.001189 -0.010166 0.008419 -0.001170 -0.002089     -0.003281 -0.005362 0.000421 -0.000217 -0.011003 0.002711    -0.027626 0.011042 -0.028621 -0.007432 -0.045954 0.003248    -0.004460 -0.036187 0.001461 0.077195 0.039587 0.005588      -0.030568 0.003361 -0.003007 -0.000417 0.002464 0.030844     0.043184 0.068529 -0.001732 0.029804 -0.029926 -0.001871    0.020582 0.074106 -0.063891 0.032389 0.004239 -0.059549      0.024366 -0.010442 -0.004213 0.001346 0.032643 -0.003778     -0.001790 0.002510 0.011783 -0.011714 -0.000788 -0.001233    -0.016900 0.035525 -0.002247 0.000109 0.030562 -0.010241     0.004008 -0.015524 -0.001821 0.007133 -0.003779 0.002076     -0.007226 0.003457 0.001209 -0.026739 0.012479 0.008602     0.008837 -0.000024 -0.000005 -0.000223 -0.000016 0.007408    0.062376 0.027098 0.055102 -0.000006 -0.000002 -0.000130    -0.000001 -0.000034 -0.001456 0.000930 -0.000674 0.000002
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  0.000881 -0.002086 0.036816 -0.016283 0.064588 -0.005514     0.023875 -0.087304 -0.004872 0.003679 0.002659 -0.001173    0.008584 0.023018 0.006766 0.051676 0.048324 0.010609        0.086624 0.006922 -0.024139 -0.036588 -0.069365 0.015920    -0.027831 -0.123606 0.013470 0.015293 0.032254 0.005659      -0.141065 -0.138659 -0.017067 -0.080835 0.122083 0.073098    -0.095753 0.060692 0.004142 -0.013271 0.000152 -0.171866    0.005137 0.006561 -0.056983 0.050677 -0.014928 -0.023574     -0.034292 -0.048314 -0.001453 0.002805 -0.072065 0.020678    -0.114564 0.047473 -0.089520 -0.022604 -0.083248 0.005939    -0.006474 -0.046071 0.002258 -0.090134 -0.046778 0.005050    -0.018766 0.001299 -0.006191 0.002277 0.005596 0.027768      -0.007525 -0.014486 0.000730 -0.043537 0.026934 -0.022536   0.048050 0.068596 -0.047423 0.005388 0.015077 0.000839       0.048195 0.060077 0.039065 0.021520 -0.049428 0.058775       0.052578 0.025825 0.057640 -0.045225 -0.002604 -0.007176     0.015367 0.006528 -0.000524 0.001901 0.007676 -0.003577      -0.008519 0.012320 0.022724 -0.006232 -0.015251 0.003102     -0.011826 0.023401 0.014958 -0.036609 0.017124 0.010264     0.010624 -0.004245 -0.000250 0.000360 0.000048 -0.001821     -0.015266 -0.007278 -0.014866 0.000008 0.000033 -0.000047   -0.000024 -0.000031 -0.000492 0.000341 -0.000275 -0.000008
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.103235 0.053010 -0.253159 0.156836 0.085185 -0.036100     -0.102196 -0.038786 0.040431 -0.067329 0.026914 0.004244    -0.028798 0.024613 -0.055119 -0.042377 0.033004 -0.006528    0.000896 0.005544 0.019507 0.006508 -0.004319 0.013517      -0.002705 -0.005435 0.004728 0.002104 -0.002265 0.001931     -0.009084 -0.009992 -0.000595 -0.006822 0.007851 0.004923    -0.006245 0.006392 0.004134 0.002760 0.001630 -0.011684     -0.002846 0.000399 -0.003347 0.004009 -0.003278 0.001927     -0.002803 -0.004626 -0.002276 0.002024 -0.004195 0.001540    -0.007743 0.003571 -0.006460 -0.001652 -0.006719 0.000003    -0.000502 -0.003918 0.000202 -0.003065 -0.001594 0.000703    -0.005086 0.017685 0.099029 -0.054702 -0.081412 -0.002256    -0.000986 0.000511 0.001870 -0.002798 0.001121 -0.001560    0.003289 0.006182 -0.004237 0.001139 0.000779 -0.002042      0.003141 0.002650 0.002056 0.001233 -0.001477 0.003658       0.003448 0.001364 0.003763 -0.007667 -0.000084 0.039418      0.001585 0.001416 -0.000681 -0.030599 -0.000412 -0.000235    -0.000101 0.001020 0.001559 -0.000428 -0.001222 0.000044     -0.001255 0.001687 0.001144 0.000054 -0.000027 -0.000021    -0.000030 0.093750 0.005410 -0.008797 -0.000970 -0.000029    -0.000244 -0.000134 -0.000279 0.000000 0.000003 0.000010    -0.000000 -0.000008 -0.000255 0.000167 -0.000118 -0.000002
